x,y,target
0.06739584516406301,0.11772028649296407,1
0.06033059020821701,0.7932935283957339,1
0.0814767654707937,0.3639368107328437,1
0.010330491079025625,0.5411558126563732,1
0.10926446185237972,0.8727342208456681,1
0.0007998755155363879,0.3348280430064844,1
0.06327676361128864,0.8667564378151535,1
0.05068402816647675,0.6128180989692943,1
0.0826881390991101,0.07936789422739088,1
0.09314473659299062,0.3120820962996814,1
0.009123827210366526,0.5000642833980439,1
0.009934796186748475,0.8144827098386713,1
0.00818340507138735,0.3493441861958575,1
0.10313144151078477,0.7818453698401656,1
0.09339622707442044,0.054847155962932104,1
0.05835420584798357,0.8533629980080762,1
0.1020768705307241,0.6132782454998772,1
0.06909425065653792,0.20110595951818122,1
0.05169372255022275,0.8059701453552295,1
0.00881218295206647,0.18979228374665125,1
0.08258730725120181,0.5372740979582076,1
0.03135698504007217,0.10967282732562111,1
0.0006901756042767637,0.4577451282510704,1
0.009031630839730798,0.4255883483950973,1
0.11639532346104067,0.018283965174438532,1
0.009850911138143114,0.6576077231205205,1
0.0007733239841345884,0.06587584819036918,1
0.0651376873467601,0.9785910189711384,1
0.0195700008341657,0.44861428805798664,1
0.0392473084359452,0.3619294453491342,1
0.02496270676393092,0.778564118649272,1
0.11148429771427106,0.6019352320730106,1
0.05467056757977846,0.2739314722660203,1
0.05173199908704239,0.3545206163519842,1
0.0874054300737218,0.3155883659960974,1
0.003454508190911012,0.9336619714128861,1
0.11523589941854263,0.6130259740216161,1
0.07192071078382162,0.48646242909018955,1
0.03018896867348892,0.3091614055308245,1
0.01228202262025157,0.2627423734363292,1
0.03400367408190365,0.2121066388186582,1
0.05315936953154665,0.39754949434433207,1
0.057556111106720494,0.07553318669548204,1
0.08130006917529453,0.7057377460707696,1
0.05180636081709225,0.3600684308561496,1
0.07971573377806572,0.4379948939164423,1
0.051748397634953446,0.9142989793984221,1
0.05353073828929787,0.5533371105329652,1
0.11119515032294865,0.5423241648059705,1
0.06224582945094102,0.5262227188750502,1
0.314451410409205,0.45380796128854306,0
0.3337401571658606,0.9199508540198998,0
0.23832050578166225,0.13696242885195287,0
0.2917533066738333,0.2545038006076753,0
0.2285527671186789,0.11075817378831931,0
0.3360306036138947,0.08532553512822738,0
0.22650488621804918,0.8916231977645639,0
0.2862211572802553,0.5303606880727927,0
0.25034317019438995,0.012153984890617364,0
0.23474779571209806,0.8221593327067325,0
0.32458306410177923,0.9666708783288284,0
0.28197037644937273,0.7502892293194057,0
0.32333699261716475,0.6012029644898597,0
0.25517310730690496,0.3698494443231529,0
0.28619640264300966,0.9139917363215854,0
0.317520561326256,0.7208567415577647,0
0.2618544742491581,0.1804877063621736,0
0.32643504211476654,0.7564793509183192,0
0.25821500364638106,0.8378947320375734,0
0.2849811548404571,0.30727518670214193,0
0.3051689637938674,0.16612983909241474,0
0.24356045769596033,0.7661656748136533,0
0.23076183990139923,0.2027844359529628,0
0.3134480021955966,0.24880511886582812,0
0.2470822958582787,0.9958064841759313,0
0.22108354010649167,0.4477989747978095,0
0.2712269131297441,0.17744659634802107,0
0.3180149267948627,0.7087857166190809,0
0.2405673331554237,0.5178968894348859,0
0.22738277897881895,0.24712236995504355,0
0.3374507330230714,0.5276238120336375,0
0.31645895920622125,0.8021161589898109,0
0.3000151846526997,0.8333002180954431,0
0.22697323186995344,0.3069523238132714,0
0.2807272682314041,0.8864716331471804,0
0.3317164490435424,0.003944127691814736,0
0.2621317840605984,0.9720110687078672,0
0.27407297201643666,0.13473638484619466,0
0.31858293885503824,0.09088250618003724,0
0.2400229022572498,0.9276687208559301,0
0.24967896251706392,0.5846442878665409,0
0.3223232360927249,0.6090870838187765,0
0.299906624266447,0.9687302014557686,0
0.3200617563953503,0.07235784767666642,0
0.3240347324896652,0.9052125757237426,0
0.24464469461200852,0.4453460246347072,0
0.2836890042430932,0.8606657732838877,0
0.25651636479472506,0.17606653676917838,0
0.25469965506650055,0.24323211437520897,0
0.3381531647785052,0.6026701287222572,0
0.4520964288260019,0.7584848118267207,2
0.5448727514297997,0.1601570301082209,2
0.4555702804405957,0.6037826759919376,2
0.475689531582806,0.6729656819711368,2
0.46485146649053755,0.3617443434674096,2
0.5512720315622912,0.6066851145093155,2
0.4758766747403942,0.5220236531875686,2
0.5566969986150753,0.7460035842242663,2
0.5090517994906512,0.8540249694636975,2
0.5261845145913897,0.023288989216830203,2
0.49673689600404913,0.47076138839122017,2
0.5426221816410424,0.20557144388411153,2
0.4847040030379626,0.3151193714224303,2
0.47623824674724047,0.12737558886023215,2
0.5550684946926278,0.22971548253936958,2
0.44130063526546903,0.6688810444229818,2
0.4971779252597881,0.3624936082525735,2
0.5487515527690305,0.33878444309383393,2
0.48887223469321694,0.8228161586540802,2
0.45005855862939903,0.8183195965722982,2
0.5114556965805532,0.6447951941104234,2
0.46669503069088564,0.42814442638295,2
0.47827520987836686,0.4640045633632409,2
0.518559566051581,0.4441253727878208,2
0.44639949009080115,0.3278684257714076,2
0.4590427824741625,0.6740095634139955,2
0.5137790516227787,0.6895018789625152,2
0.4942756635285839,0.39959055249521924,2
0.5243124481111765,0.4092566834071807,2
0.4493634702949603,0.5618185465435386,2
0.49066642177011155,0.26323275362614684,2
0.4873522865184915,0.8893717248418954,2
0.48155399884856487,0.8229323586971119,2
0.473237933988683,0.3135755036950596,2
0.5399865737409663,0.595173098737111,2
0.48965969095254464,0.16899778632504936,2
0.455657298030413,0.598366970166022,2
0.4629648684193025,0.6953639836444588,2
0.46556183500660153,0.28313941572855306,2
0.45773649923429016,0.8809509489907339,2
0.5124776452810447,0.3644346612538536,2
0.5203931122101504,0.8753914859990343,2
0.5065072984627439,0.02868686870981263,2
0.5482585090345075,0.20939974654377946,2
0.45869059713703497,0.6902346388453663,2
0.5324777851462938,0.5807649282380022,2
0.4966072780929812,0.9839758163437732,2
0.5546521289940569,0.6108239954546193,2
0.5564715638642072,0.22682611159211774,2
0.5062309021209831,0.7151561924964568,2
0.4613729940067479,0.5271597732274025,2
0.5549159131749984,0.6632953290966604,2
0.5214700545085004,0.5664695550390894,2
0.4938853084171318,0.5841742345641818,2
0.552501594696958,0.9435754656484552,2
0.4463396488054212,0.9480095169647941,2
0.47766382424904286,0.24643080043547871,2
0.5394577556369062,0.9178150983842774,2
0.44424417857561477,0.5486538184381962,2
0.5325196811744162,0.402348445204072,2
0.4861204466551346,0.6059254517939565,2
0.4729934384107496,0.0656287338800906,2
0.5331289669229358,0.2551164716649452,2
0.4739118074434651,0.6553826201837115,2
0.44650668104800545,0.3990444977604928,2
0.5303656902058789,0.33483719987362537,2
0.48597841882551146,0.7758309369929098,2
0.5291674769339512,0.708599422861655,2
0.5198872382577474,0.9651365803986941,2
0.5171936959854947,0.23728694563721553,2
0.47316147330678443,0.2067297997628077,2
0.5202282110962508,0.30632358993294717,2
0.5540526149916349,0.9785271383182406,2
0.46953693971925825,0.2971462090012781,2
0.45285158937197584,0.398411324280299,2
0.5200662551053955,0.4720497988016086,2
0.4893723582951024,0.3674223952182255,2
0.5214029726342494,0.2549586380413872,2
0.5456788325691974,0.36023360045891817,2
0.5396439777539274,0.5949082918557758,2
0.45932188311612304,0.13437840466843165,2
0.49975247540042483,0.9416105360481887,2
0.4631635855312744,0.3281805861529907,2
0.522600396446955,0.4942771634148819,2
0.5411686870204984,0.17988792219513494,2
0.5393599433114626,0.7207904362671111,2
0.4856070953876448,0.4911275577435905,2
0.4827532715150157,0.693230307786431,2
0.47905749280600735,0.6801349412901928,2
0.5585725157220985,0.575717072459066,2
0.4709765507600059,0.3641919626893211,2
0.5469570889642617,0.43533230414344737,2
0.5548745128505967,0.06832543799720214,2
0.5243738296717811,0.15311503055447528,2
0.4586062340831058,0.0497971281199443,2
0.5439878389100257,0.4631135812671432,2
0.4597753879487427,0.9459463505752084,2
0.4905360258695363,0.4244700582104325,2
0.4985339407559529,0.3021887577127156,2
0.4818985076639114,0.41051475509672786,2
0.7551853331880899,0.5925291211998431,0
0.7373663527169888,0.4965761174866804,0
0.7492261444002971,0.8181114931308573,0
0.7530167404871244,0.7919666229881803,0
0.7538202394854085,0.8252391382269342,0
0.7313073408203232,0.5466154090080104,0
0.6871475674470914,0.5724907694183007,0
0.7228579511554756,0.010092859244534846,0
0.7082795309455798,0.13044130330759462,0
0.6638129981498417,0.842820105387861,0
0.7679944806584018,0.10700684892735468,0
0.6839114402892166,0.9076121118172973,0
0.7048131532832927,0.017103726330742308,0
0.7218834507711754,0.5387182562094235,0
0.6914648150302743,0.3556572676694064,0
0.7123128692897447,0.3771396362778179,0
0.6680590820494691,0.9244396228873497,0
0.7367230394360753,0.43165272266957466,0
0.7766318327582122,0.17562361722754527,0
0.7268084883777834,0.4202533729437008,0
0.738940426212991,0.09482383835810737,0
0.7542834178996257,0.6974408209745089,0
0.7497859273360544,0.9616113240030966,0
0.7551075620268137,0.08993775314861097,0
0.6731915640524371,0.9335397272262242,0
0.7119526674978346,0.5453907580630096,0
0.7558178057760576,0.2105062928555388,0
0.7792609798864826,0.8258975035954356,0
0.7675530055257272,0.5852976863902937,0
0.6992533048353454,0.3084359383505343,0
0.6612141768942326,0.25760416615211623,0
0.771414372616991,0.42192264699113746,0
0.7549431960273052,0.24615211202441112,0
0.7338117254424277,0.5914317302098472,0
0.761133086219528,0.41087420454678447,0
0.7793397656607998,0.2949463916595324,0
0.7494659324941028,0.7056455222570208,0
0.7238824089352383,0.29741775597890896,0
0.7015631848140342,0.36022212409624843,0
0.7690448111014145,0.4852646042662454,0
0.7531633233963938,0.6210276243806744,0
0.7115876727949287,0.40141464458392595,0
0.755546346017045,0.8329583009382175,0
0.670374660311152,0.8058851644273299,0
0.6960762451207538,0.5091836943585626,0
0.7441985781079279,0.029297308995117177,0
0.7339272219001238,0.6473674159207579,0
